id,url,deal_score,tco_cost_per_km,avg_annual_tco,make,model,year,price,mileage,composite_score,estimated_resale_after_period,scraped_date,tco_purchase_tax,tco_total_depreciation_over_period,tco_avg_annual_depreciation,tco_estimated_resale_value_after_period,tco_total_fuel_cost_over_period,tco_avg_annual_fuel_cost,tco_fuel_price_used_per_l,tco_fuel_consumption_l_100km_used,tco_total_maintenance_over_period,tco_avg_annual_maintenance,tco_total_insurance_over_period,tco_avg_annual_insurance,tco_listing_price,tco_total_tco_plus_tax_over_period,tco_avg_annual_tco_plus_tax,tco_tco_calculation_years,tco_reliability_qir,tco_reliability_defect_rate,tco_remaining_lifespan_km
toyota_yaris_2013_6490.0_146,https://www.facebook.com/marketplace/item/1078533087430670/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,31.82,0.6838695986666667,$10258.04,toyota,yaris,2013,$6490.00,211000,0.702083333,$3832.28,2025-05-17,$843.70,$2657.72,$531.54,$3832.28,$8664.00,$1732.80,$1.52,7.6,$30124.80,$6024.96,$9000.00,$1800.00,$6490.00,$51290.22,$10258.04,5.0,$80.00,19.0,89000.0
toyota_camry_2013_9500.0_139,https://www.facebook.com/marketplace/item/489691010820566/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,31.32,0.6890099333333334,$10335.15,toyota,camry,2013,$9500.00,183000,0.752083333,$5609.65,2025-05-17,$1235.00,$3890.35,$778.07,$5609.65,$9576.00,$1915.20,$1.52,8.4,$27974.40,$5594.88,$9000.00,$1800.00,$9500.00,$51675.75,$10335.15,5.0,$90.00,19.0,117000.0
mazda_mazda3_2013_1234.0_127,https://www.facebook.com/marketplace/item/1331921708027491/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,30.9,0.6933567378666666,$10400.35,mazda,mazda3,2013,$1234.00,190000,0.7975,$728.66,2025-05-17,$160.42,$505.34,$101.07,$728.66,$10260.00,$2052.00,$1.52,9.0,$32076.00,$6415.20,$9000.00,$1800.00,$1234.00,$52001.76,$10400.35,5.0,$97.00,18.0,110000.0
honda_fit_2010_6999.0_145,https://www.facebook.com/marketplace/item/732675325752930/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,30.88,0.6936270732,$10404.41,honda,fit,2010,$6999.00,130000,0.823333333,$4132.84,2025-05-17,$909.87,$2866.16,$573.23,$4132.84,$9006.00,$1801.20,$1.52,7.9,$30240.00,$6048.00,$9000.00,$1800.00,$6999.00,$52022.03,$10404.41,5.0,$98.00,16.0,170000.0
mazda_mazda3_2015_2800.0_115,https://www.facebook.com/marketplace/item/708953981574615/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,30.8,0.6944457066666667,$10416.69,mazda,mazda3,2015,$2800.00,214000,0.808333333,$1653.37,2025-05-17,$364.00,$1146.63,$229.33,$1653.37,$10260.00,$2052.00,$1.52,9.0,$31312.80,$6262.56,$9000.00,$1800.00,$2800.00,$52083.43,$10416.69,5.0,$95.00,16.0,86000.0
toyota_camry_2017_14000.0_280,https://www.facebook.com/marketplace/item/1368222084396183/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,30.72,0.6952685333333334,$10429.03,toyota,camry,2017,$14000.00,225000,0.81875,$8266.86,2025-05-17,$1820.00,$5733.14,$1146.63,$8266.86,$9576.00,$1915.20,$1.52,8.4,$26016.00,$5203.20,$9000.00,$1800.00,$14000.00,$52145.14,$10429.03,5.0,$95.00,15.0,75000.0
honda_cr v_2014_12500.0_212,https://www.facebook.com/marketplace/item/2037216386767464/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,30.64,0.6957583333333334,$10436.38,honda,cr v,2014,$12500.00,150000,0.727083333,$7381.12,2025-05-17,$1625.00,$5118.88,$1023.77,$7381.12,$9006.00,$1801.20,$1.52,7.9,$27432.00,$5486.40,$9000.00,$1800.00,$12500.00,$52181.88,$10436.38,5.0,$85.00,19.0,150000.0
mazda_mazda3_2013_6800.0_15,https://www.facebook.com/marketplace/item/678824438086607/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,30.59,0.6965315733333334,$10447.97,mazda,mazda3,2013,$6800.00,158000,0.7975,$4015.33,2025-05-17,$884.00,$2784.67,$556.93,$4015.33,$10260.00,$2052.00,$1.52,9.0,$29311.20,$5862.24,$9000.00,$1800.00,$6800.00,$52239.87,$10447.97,5.0,$97.00,18.0,142000.0
toyota_camry_2014_12000.0_103,https://www.facebook.com/marketplace/item/1202205671564528/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,30.39,0.6983749333333333,$10475.62,toyota,camry,2014,$12000.00,190000,0.752083333,$7085.88,2025-05-17,$1560.00,$4914.12,$982.82,$7085.88,$9576.00,$1915.20,$1.52,8.4,$27328.00,$5465.60,$9000.00,$1800.00,$12000.00,$52378.12,$10475.62,5.0,$90.00,19.0,110000.0
honda_civic_2010_9000.0_1,https://www.facebook.com/marketplace/item/1027129979484660/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,30.37,0.6986772000000001,$10480.16,honda,civic,2010,$9000.00,131000,0.808333333,$5314.41,2025-05-17,$1170.00,$3685.59,$737.12,$5314.41,$8208.00,$1641.60,$1.52,7.2,$30337.20,$6067.44,$9000.00,$1800.00,$9000.00,$52400.79,$10480.16,5.0,$95.00,16.0,169000.0
honda_civic_2015_6999.0_247,https://www.facebook.com/marketplace/item/1231374858916200/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,30.09,0.7015150732000001,$10522.73,honda,civic,2015,$6999.00,218000,0.797916667,$4132.84,2025-05-17,$909.87,$2866.16,$573.23,$4132.84,$8208.00,$1641.60,$1.52,7.2,$31629.60,$6325.92,$9000.00,$1800.00,$6999.00,$52613.63,$10522.73,5.0,$95.00,17.0,82000.0
honda_cr v_2017_17990.0_131,https://www.facebook.com/marketplace/item/1036824121229782/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,30.04,0.7021304653333332,$10531.96,honda,cr v,2017,$17990.00,165000,0.839166667,$10622.92,2025-05-17,$2338.70,$7367.08,$1473.42,$10622.92,$9006.00,$1801.20,$1.52,7.9,$24948.00,$4989.60,$9000.00,$1800.00,$17990.00,$52659.78,$10531.96,5.0,$97.00,14.0,135000.0
audi_a3_2018_1000.0_203,https://www.facebook.com/marketplace/item/635654452795206/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,29.89,0.7034281333333335,$10551.42,audi,a3,2018,$1000.00,152000,0.770833333,$590.49,2025-05-17,$130.00,$409.51,$81.90,$590.49,$10260.00,$2052.00,$1.52,9.0,$32957.60,$6591.52,$9000.00,$1800.00,$1000.00,$52757.11,$10551.42,5.0,N/A,11.0,148000.0
toyota_corolla_2010_6999.0_183,https://www.facebook.com/marketplace/item/582570927648583/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,29.66,0.7058350731999999,$10587.53,toyota,corolla,2010,$6999.00,194000,0.823333333,$4132.84,2025-05-17,$909.87,$2866.16,$573.23,$4132.84,$7752.00,$1550.40,$1.52,6.8,$32409.60,$6481.92,$9000.00,$1800.00,$6999.00,$52937.63,$10587.53,5.0,$98.00,16.0,106000.0
toyota_camry_2010_6000.0_189,https://www.facebook.com/marketplace/item/1706098740004247/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,29.55,0.7068407999999999,$10602.61,toyota,camry,2010,$6000.00,180000,0.772916667,$3542.94,2025-05-17,$780.00,$2457.06,$491.41,$3542.94,$9576.00,$1915.20,$1.52,8.4,$31200.00,$6240.00,$9000.00,$1800.00,$6000.00,$53013.06,$10602.61,5.0,$90.00,17.0,120000.0
mazda_mazda3_2011_800.0_121,https://www.facebook.com/marketplace/item/4069342843392536/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,29.53,0.7070347733333334,$10605.52,mazda,mazda3,2011,$800.00,175000,0.772916667,$472.39,2025-05-17,$104.00,$327.61,$65.52,$472.39,$10260.00,$2052.00,$1.52,9.0,$33336.00,$6667.20,$9000.00,$1800.00,$800.00,$53027.61,$10605.52,5.0,$90.00,17.0,125000.0
honda_civic_2012_1650.0_305,https://www.facebook.com/marketplace/item/3762685050688735/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,29.52,0.70714922,$10607.24,honda,civic,2012,$1650.00,207000,0.777083333,$974.31,2025-05-17,$214.50,$675.69,$135.14,$974.31,$8208.00,$1641.60,$1.52,7.2,$34938.00,$6987.60,$9000.00,$1800.00,$1650.00,$53036.19,$10607.24,5.0,$95.00,19.0,93000.0
mazda_mazda3_2010_5500.0_242,https://www.facebook.com/marketplace/item/1880106642839858/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,29.5,0.7073400666666667,$10610.10,mazda,mazda3,2010,$5500.00,136000,0.773333333,$3247.70,2025-05-17,$715.00,$2252.30,$450.46,$3247.70,$10260.00,$2052.00,$1.52,9.0,$30823.20,$6164.64,$9000.00,$1800.00,$5500.00,$53050.51,$10610.10,5.0,$88.00,16.0,164000.0
honda_civic_2011_8990.0_225,https://www.facebook.com/marketplace/item/614218958307312/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,29.38,0.7086372653333335,$10629.56,honda,civic,2011,$8990.00,151000,0.808333333,$5308.51,2025-05-17,$1168.70,$3681.49,$736.30,$5308.51,$8208.00,$1641.60,$1.52,7.2,$31089.60,$6217.92,$9000.00,$1800.00,$8990.00,$53147.79,$10629.56,5.0,$95.00,16.0,149000.0
mazda_mazda3_2013_5000.0_173,https://www.facebook.com/marketplace/item/2096308404170075/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,29.35,0.7089273333333334,$10633.91,mazda,mazda3,2013,$5000.00,180000,0.7975,$2952.45,2025-05-17,$650.00,$2047.55,$409.51,$2952.45,$10260.00,$2052.00,$1.52,9.0,$31212.00,$6242.40,$9000.00,$1800.00,$5000.00,$53169.55,$10633.91,5.0,$97.00,18.0,120000.0
honda_accord_2008_5800.0_149,https://www.facebook.com/marketplace/item/1771373923786767/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,29.23,0.7100901066666666,$10651.35,honda,accord,2008,$5800.00,119000,0.794166667,$3424.84,2025-05-17,$754.00,$2375.16,$475.03,$3424.84,$9804.00,$1960.80,$1.52,8.6,$31323.60,$6264.72,$9000.00,$1800.00,$5800.00,$53256.76,$10651.35,5.0,$88.00,14.0,181000.0
toyota_corolla_2014_8800.0_94,https://www.facebook.com/marketplace/item/4214565235454956/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,29.15,0.7108971733333334,$10663.46,toyota,corolla,2014,$8800.00,251000,0.8025,$5196.31,2025-05-17,$1144.00,$3603.69,$720.74,$5196.31,$7752.00,$1550.40,$1.52,6.8,$31817.60,$6363.52,$9000.00,$1800.00,$8800.00,$53317.29,$10663.46,5.0,$98.00,18.0,49000.0
toyota_prius_2010_7995.0_244,https://www.facebook.com/marketplace/item/10035672676485006/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,29.11,0.7113357660000001,$10670.04,toyota,prius,2010,$7995.00,182000,0.812916667,$4720.97,2025-05-17,$1039.35,$3274.03,$654.81,$4720.97,$8664.00,$1732.80,$1.52,7.6,$31372.80,$6274.56,$9000.00,$1800.00,$7995.00,$53350.18,$10670.04,5.0,$98.00,17.0,118000.0
honda_civic_2016_10000.0_64,https://www.facebook.com/marketplace/item/658195327060473/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,29.02,0.7120626666666667,$10680.94,honda,civic,2016,$10000.00,226000,0.76875,$5904.90,2025-05-17,$1300.00,$4095.10,$819.02,$5904.90,$8208.00,$1641.60,$1.52,7.2,$30801.60,$6160.32,$9000.00,$1800.00,$10000.00,$53404.70,$10680.94,5.0,$85.00,15.0,74000.0
honda_civic_2012_12000.0_90,https://www.facebook.com/marketplace/item/9869940999748149/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,28.91,0.7132016000000001,$10698.02,honda,civic,2012,$12000.00,150000,0.777083333,$7085.88,2025-05-17,$1560.00,$4914.12,$982.82,$7085.88,$8208.00,$1641.60,$1.52,7.2,$29808.00,$5961.60,$9000.00,$1800.00,$12000.00,$53490.12,$10698.02,5.0,$95.00,19.0,150000.0
toyota_camry_2011_8000.0_68,https://www.facebook.com/marketplace/item/1191073815893627/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,28.65,0.7158517333333334,$10737.78,toyota,camry,2011,$8000.00,189000,0.797916667,$4723.92,2025-05-17,$1040.00,$3276.08,$655.22,$4723.92,$9576.00,$1915.20,$1.52,8.4,$30796.80,$6159.36,$9000.00,$1800.00,$8000.00,$53688.88,$10737.78,5.0,$95.00,17.0,111000.0
mazda_cx 5_2016_13988.0_264,https://www.facebook.com/marketplace/item/1598546747763807/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,28.56,0.7167022117333334,$10750.53,mazda,cx 5,2016,$13988.00,175000,0.773333333,$8259.77,2025-05-17,$1818.44,$5728.23,$1145.65,$8259.77,$10260.00,$2052.00,$1.52,9.0,$26946.00,$5389.20,$9000.00,$1800.00,$13988.00,$53752.67,$10750.53,5.0,$88.00,16.0,125000.0
mazda_mazda3_2015_8000.0_59,https://www.facebook.com/marketplace/item/2089702444831830/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,28.54,0.7170677333333333,$10756.02,mazda,mazda3,2015,$8000.00,200000,0.808333333,$4723.92,2025-05-17,$1040.00,$3276.08,$655.22,$4723.92,$10260.00,$2052.00,$1.52,9.0,$30204.00,$6040.80,$9000.00,$1800.00,$8000.00,$53780.08,$10756.02,5.0,$95.00,16.0,100000.0
honda_cr v_2015_11500.0_7,https://www.facebook.com/marketplace/item/9681516231967627/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,28.43,0.7181328666666665,$10771.99,honda,cr v,2015,$11500.00,193000,0.807916667,$6790.64,2025-05-17,$1495.00,$4709.36,$941.87,$6790.64,$9006.00,$1801.20,$1.52,7.9,$29649.60,$5929.92,$9000.00,$1800.00,$11500.00,$53859.96,$10771.99,5.0,$97.00,17.0,107000.0
mazda_mazda3_2012_1500.0_313,https://www.facebook.com/marketplace/item/2165581323907173/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,28.32,0.7190302000000001,$10785.45,mazda,mazda3,2012,$1500.00,195000,0.7525,$885.74,2025-05-17,$195.00,$614.26,$122.85,$885.74,$10260.00,$2052.00,$1.52,9.0,$33858.00,$6771.60,$9000.00,$1800.00,$1500.00,$53927.27,$10785.45,5.0,$88.00,18.0,105000.0
toyota_camry_2015_13000.0_198,https://www.facebook.com/marketplace/item/682104827753960/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,27.98,0.7226350666666667,$10839.53,toyota,camry,2015,$13000.00,225000,0.797916667,$7676.37,2025-05-17,$1690.00,$5323.63,$1064.73,$7676.37,$9576.00,$1915.20,$1.52,8.4,$28608.00,$5721.60,$9000.00,$1800.00,$13000.00,$54197.63,$10839.53,5.0,$95.00,17.0,75000.0
honda_fit_2009_7500.0_257,https://www.facebook.com/marketplace/item/3896517810599209/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,27.96,0.7228630000000001,$10842.95,honda,fit,2009,$7500.00,138000,0.823333333,$4428.68,2025-05-17,$975.00,$3071.32,$614.26,$4428.68,$9006.00,$1801.20,$1.52,7.9,$32162.40,$6432.48,$9000.00,$1800.00,$7500.00,$54214.73,$10842.95,5.0,$98.00,16.0,162000.0
mazda_mazda3_2012_7600.0_292,https://www.facebook.com/marketplace/item/706898501809743/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,27.89,0.7233103466666666,$10849.66,mazda,mazda3,2012,$7600.00,162000,0.7525,$4487.72,2025-05-17,$988.00,$3112.28,$622.46,$4487.72,$10260.00,$2052.00,$1.52,9.0,$30888.00,$6177.60,$9000.00,$1800.00,$7600.00,$54248.28,$10849.66,5.0,$88.00,18.0,138000.0
mazda_mazda3_2015_4800.0_297,https://www.facebook.com/marketplace/item/522321050457786/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,27.67,0.7257286399999999,$10885.93,mazda,mazda3,2015,$4800.00,230000,0.808333333,$2834.35,2025-05-17,$624.00,$1965.65,$393.13,$2834.35,$10260.00,$2052.00,$1.52,9.0,$32580.00,$6516.00,$9000.00,$1800.00,$4800.00,$54429.65,$10885.93,5.0,$95.00,16.0,70000.0
honda_accord_2012_4500.0_230,https://www.facebook.com/marketplace/item/1606455240039828/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,27.5,0.7273306,$10909.96,honda,accord,2012,$4500.00,189000,0.782083333,$2657.21,2025-05-17,$585.00,$1842.79,$368.56,$2657.21,$9804.00,$1960.80,$1.52,8.6,$33318.00,$6663.60,$9000.00,$1800.00,$4500.00,$54549.80,$10909.96,5.0,$96.00,19.0,111000.0
mazda_mazda3_2014_3800.0_72,https://www.facebook.com/marketplace/item/732664012447184/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,27.41,0.7282791733333334,$10924.19,mazda,mazda3,2014,$3800.00,221000,0.807916667,$2243.86,2025-05-17,$494.00,$1556.14,$311.23,$2243.86,$10260.00,$2052.00,$1.52,9.0,$33310.80,$6662.16,$9000.00,$1800.00,$3800.00,$54620.94,$10924.19,5.0,$97.00,17.0,79000.0
toyota_camry_2015_13500.0_271,https://www.facebook.com/marketplace/item/1018399163602757/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,27.33,0.7290478,$10935.72,toyota,camry,2015,$13500.00,228000,0.797916667,$7971.62,2025-05-17,$1755.00,$5528.38,$1105.68,$7971.62,$9576.00,$1915.20,$1.52,8.4,$28819.20,$5763.84,$9000.00,$1800.00,$13500.00,$54678.58,$10935.72,5.0,$95.00,17.0,72000.0
honda_accord_2013_9800.0_195,https://www.facebook.com/marketplace/item/2740330102821756/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,27.3,0.7293119733333333,$10939.68,honda,accord,2013,$9800.00,173000,0.787083333,$5786.80,2025-05-17,$1274.00,$4013.20,$802.64,$5786.80,$9804.00,$1960.80,$1.52,8.6,$30607.20,$6121.44,$9000.00,$1800.00,$9800.00,$54698.40,$10939.68,5.0,$97.00,19.0,127000.0
mazda_cx 5_2015_6500.0_82,https://www.facebook.com/marketplace/item/997908142443126/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,27.28,0.7295095333333333,$10942.64,mazda,cx 5,2015,$6500.00,222000,0.772916667,$3838.19,2025-05-17,$845.00,$2661.81,$532.36,$3838.19,$10260.00,$2052.00,$1.52,9.0,$31946.40,$6389.28,$9000.00,$1800.00,$6500.00,$54713.21,$10942.64,5.0,$90.00,17.0,78000.0
honda_civic_2006_4999.0_76,https://www.facebook.com/marketplace/item/1696007684403750/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,27.26,0.7296081398666667,$10944.12,honda,civic,2006,$4999.00,131000,0.737916667,$2951.86,2025-05-17,$649.87,$2047.14,$409.43,$2951.86,$8208.00,$1641.60,$1.52,7.2,$34815.60,$6963.12,$9000.00,$1800.00,$4999.00,$54720.61,$10944.12,5.0,$83.00,17.0,169000.0
honda_civic_2013_7950.0_5,https://www.facebook.com/marketplace/item/1351138202928489/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,26.96,0.7327400600000001,$10991.10,honda,civic,2013,$7950.00,206000,0.777083333,$4694.40,2025-05-17,$1033.50,$3255.60,$651.12,$4694.40,$8208.00,$1641.60,$1.52,7.2,$33458.40,$6691.68,$9000.00,$1800.00,$7950.00,$54955.50,$10991.10,5.0,$95.00,19.0,94000.0
honda_accord_2015_15000.0_300,https://www.facebook.com/marketplace/item/23982608828009888/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,26.86,0.733886,$11008.29,honda,accord,2015,$15000.00,174000,0.818333333,$8857.35,2025-05-17,$1950.00,$6142.65,$1228.53,$8857.35,$9804.00,$1960.80,$1.52,8.6,$28144.80,$5628.96,$9000.00,$1800.00,$15000.00,$55041.45,$11008.29,5.0,$97.00,16.0,126000.0
mazda_mazda6_2016_6000.0_302,https://www.facebook.com/marketplace/item/592743636457718/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,26.76,0.7348408000000001,$11022.61,mazda,mazda6,2016,$6000.00,250000,0.82375,$3542.94,2025-05-17,$780.00,$2457.06,$491.41,$3542.94,$10260.00,$2052.00,$1.52,9.0,$32616.00,$6523.20,$9000.00,$1800.00,$6000.00,$55113.06,$11022.61,5.0,$96.00,15.0,50000.0
honda_civic_2010_5200.0_158,https://www.facebook.com/marketplace/item/1248680596840069/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,26.76,0.7348460266666667,$11022.69,honda,civic,2010,$5200.00,180000,0.808333333,$3070.55,2025-05-17,$676.00,$2129.45,$425.89,$3070.55,$8208.00,$1641.60,$1.52,7.2,$35100.00,$7020.00,$9000.00,$1800.00,$5200.00,$55113.45,$11022.69,5.0,$95.00,16.0,120000.0
honda_civic_2008_4950.0_71,https://www.facebook.com/marketplace/item/1410955269902299/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,26.53,0.73698366,$11054.75,honda,civic,2008,$4950.00,158000,0.758333333,$2922.93,2025-05-17,$643.50,$2027.07,$405.41,$2922.93,$8208.00,$1641.60,$1.52,7.2,$35395.20,$7079.04,$9000.00,$1800.00,$4950.00,$55273.77,$11054.75,5.0,$85.00,16.0,142000.0
toyota_camry_2009_7999.0_209,https://www.facebook.com/marketplace/item/1023070383126697/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,26.46,0.7377752065333334,$11066.63,toyota,camry,2009,$7999.00,181000,0.797916667,$4723.33,2025-05-17,$1039.87,$3275.67,$655.13,$4723.33,$9576.00,$1915.20,$1.52,8.4,$32441.60,$6488.32,$9000.00,$1800.00,$7999.00,$55333.14,$11066.63,5.0,$95.00,17.0,119000.0
toyota_camry_2009_7999.0_26,https://www.facebook.com/marketplace/item/3949233575341878/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,26.46,0.7377752065333334,$11066.63,toyota,camry,2009,$7999.00,181000,0.797916667,$4723.33,2025-05-17,$1039.87,$3275.67,$655.13,$4723.33,$9576.00,$1915.20,$1.52,8.4,$32441.60,$6488.32,$9000.00,$1800.00,$7999.00,$55333.14,$11066.63,5.0,$95.00,17.0,119000.0
mazda_mazda3_2013_2000.0_276,https://www.facebook.com/marketplace/item/1721370178477240/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,26.32,0.7391869333333333,$11087.80,mazda,mazda3,2013,$2000.00,225000,0.7975,$1180.98,2025-05-17,$260.00,$819.02,$163.80,$1180.98,$10260.00,$2052.00,$1.52,9.0,$35100.00,$7020.00,$9000.00,$1800.00,$2000.00,$55439.02,$11087.80,5.0,$97.00,18.0,75000.0
honda_civic_2012_6000.0_281,https://www.facebook.com/marketplace/item/571578625504615/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,26.27,0.7396408,$11094.61,honda,civic,2012,$6000.00,208000,0.777083333,$3542.94,2025-05-17,$780.00,$2457.06,$491.41,$3542.94,$8208.00,$1641.60,$1.52,7.2,$35028.00,$7005.60,$9000.00,$1800.00,$6000.00,$55473.06,$11094.61,5.0,$95.00,19.0,92000.0
honda_accord_2008_4000.0_265,https://www.facebook.com/marketplace/item/500196799751052/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,26.21,0.7402938666666666,$11104.41,honda,accord,2008,$4000.00,150000,0.794166667,$2361.96,2025-05-17,$520.00,$1638.04,$327.61,$2361.96,$9804.00,$1960.80,$1.52,8.6,$34560.00,$6912.00,$9000.00,$1800.00,$4000.00,$55522.04,$11104.41,5.0,$88.00,14.0,150000.0
